reporterISO,reporter,partnerISO,partner,sector,commodity_code,commodity,trade_value_usd,year,flow
IDN,Indonesia,DEU,Germany,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",246785299.648,2025,Export
IDN,Indonesia,DJI,Djibouti,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",335548.59,2025,Export
IDN,Indonesia,DJI,Djibouti,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2350021.86,2025,Export
IDN,Indonesia,DMA,Dominica,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",429.07,2025,Export
IDN,Indonesia,DMA,Dominica,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",283.3,2025,Export
IDN,Indonesia,DNK,Denmark,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2760060.043,2025,Export
IDN,Indonesia,DNK,Denmark,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3527095.551,2025,Export
IDN,Indonesia,DOM,Dominican Rep.,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",3349198.567,2025,Export
IDN,Indonesia,DOM,Dominican Rep.,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3045600.32,2025,Export
IDN,Indonesia,DZA,Algeria,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",3417416.501,2025,Export
IDN,Indonesia,DZA,Algeria,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",11629165.11,2025,Export
IDN,Indonesia,ECU,Ecuador,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8278440.25,2025,Export
IDN,Indonesia,ECU,Ecuador,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",13172716.54,2025,Export
IDN,Indonesia,EGY,Egypt,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",6287150.958,2025,Export
IDN,Indonesia,EGY,Egypt,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",79458183.051,2025,Export
IDN,Indonesia,ERI,Eritrea,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",105250.0,2025,Export
IDN,Indonesia,ESP,Spain,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",12275561.887,2025,Export
IDN,Indonesia,ESP,Spain,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",42335867.722,2025,Export
IDN,Indonesia,EST,Estonia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",6979701.904,2025,Export
IDN,Indonesia,EST,Estonia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1401092.087,2025,Export
IDN,Indonesia,ETH,Ethiopia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",41460167.17,2025,Export
IDN,Indonesia,ETH,Ethiopia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",50095223.203,2025,Export
IDN,Indonesia,FIN,Finland,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",367692.416,2025,Export
IDN,Indonesia,FIN,Finland,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",16545046.968,2025,Export
IDN,Indonesia,FJI,Fiji,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",641225.31,2025,Export
IDN,Indonesia,FJI,Fiji,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1172608.788,2025,Export
IDN,Indonesia,FRA,France,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",52232373.515,2025,Export
IDN,Indonesia,FRA,France,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",239002035.813,2025,Export
IDN,Indonesia,FSM,FS Micronesia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",18056.12,2025,Export
IDN,Indonesia,FSM,FS Micronesia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",4237.69,2025,Export
IDN,Indonesia,GAB,Gabon,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",189472.207,2025,Export
IDN,Indonesia,GAB,Gabon,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",3816461.945,2025,Export
IDN,Indonesia,GBR,United Kingdom,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",73601074.463,2025,Export
IDN,Indonesia,GBR,United Kingdom,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",201750756.654,2025,Export
IDN,Indonesia,GEO,Georgia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",4942859.29,2025,Export
IDN,Indonesia,GEO,Georgia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",34357305.77,2025,Export
IDN,Indonesia,GHA,Ghana,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",28372694.528,2025,Export
IDN,Indonesia,GHA,Ghana,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",663176.136,2025,Export
IDN,Indonesia,GIN,Guinea,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",3012542.982,2025,Export
IDN,Indonesia,GIN,Guinea,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",652311.175,2025,Export
IDN,Indonesia,GMB,Gambia,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",356251.7,2025,Export
IDN,Indonesia,GMB,Gambia,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",231509.85,2025,Export
IDN,Indonesia,GNQ,Equatorial Guinea,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",31493.82,2025,Export
IDN,Indonesia,GNQ,Equatorial Guinea,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",431862.56,2025,Export
IDN,Indonesia,GRC,Greece,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",3113026.815,2025,Export
IDN,Indonesia,GRC,Greece,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",7708179.297,2025,Export
IDN,Indonesia,GRD,Grenada,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",222.64,2025,Export
IDN,Indonesia,GRD,Grenada,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",122.92,2025,Export
IDN,Indonesia,GRL,Greenland,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",186422.76,2025,Export
IDN,Indonesia,GTM,Guatemala,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",7786474.33,2025,Export
IDN,Indonesia,GTM,Guatemala,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",5837676.232,2025,Export
IDN,Indonesia,GUM,Guam,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1382.76,2025,Export
IDN,Indonesia,GUY,Guyana,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",194664.846,2025,Export
IDN,Indonesia,GUY,Guyana,electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",74594.98,2025,Export
IDN,Indonesia,HKG,"China, Hong Kong SAR",electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",40771469.327,2025,Export
IDN,Indonesia,HKG,"China, Hong Kong SAR",electronics,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",418911357.454,2025,Export
IDN,Indonesia,HND,Honduras,electronics,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2896140.843,2025,Export
